"File","Type","Name","Alias","Country"
"SDN","Individual","MORCILLO TORRES Gracia","null","SDGT"
"SDN","Individual","MUGICA GONI Ainhoa","null","SDGT"
"SDN","Individual","MUNOA ORDOZGOITI Alona","null","SDGT"
"SDN","Individual","NARVAEZ GONI Juan Jesus","null","SDGT"
"SDN","Individual","OLARRA GURIDI Juan Antonio","null","SDGT"
"SDN","Individual","ORBE SEVILLANO Zigor","null","SDGT"
"SDN","Individual","OTEGUI UNANUE Mikel","null","SDGT"
"SDN","Individual","PEREZ ARAMBURU Jon Inaki","null","SDGT"
"SDN","Individual","SAEZ DE EGUILAZ MURGUIONDO Carlos","null","SDGT"
"SDN","Individual","URANGA ARTOLA Kemen","null","SDGT"
"SDN","Individual","VILA MICHELENA Fermin","null","SDGT"
"SDN","Entity","AL-HARAMAIN ISLAMIC FOUNDATION","null","SDGT"
"SDN","Entity","AL-AQSA MARTYRS BRIGADE","null","FTO SDGT"
"SDN","Entity","THE AID ORGANIZATION OF THE ULEMA","null","SDGT"
"SDN","Individual","AOUADI Mohamed Ben Belgacem","null","SDGT"
"SDN","Individual","BEN HENI Lased","null","SDGT"
"SDN","Individual","BOUCHOUCHA Mokhtar","null","SDGT"
"SDN","Individual","ES SAYED Abdelkader Mahmoud","null","SDGT"
"SDN","Individual","ESSID Sami Ben Khemais","null","SDGT"
"SDN","Individual","AL-FAWAZ Khalid Abd al-Rahman Hamd","null","SDGT"
"SDN","Individual","AL-MASRI Abu Hamza","null","SDGT"
"SDN","Individual","APAOLAZA SANCHO Ivan","null","SDGT"
"SDN","Individual","BERASATEGUI ESCUDERO Ismael","null","SDGT"
"SDN","Individual","GALLASTEGUI SODUPE Lexuri","null","SDGT"
"SDN","Individual","PALACIOS ALDAY Gorka","null","SDGT"
"SDN","Individual","QUINTANA ZORROZUA Asier","null","SDGT"
"SDN","Individual","RUBENACH ROIG Juan Luis","null","SDGT"
"SDN","Individual","ZUBIAGA BRAVO Manex","null","SDGT"
"SDN","Entity","ASKATASUNA","null","SDGT"
"SDN","Individual","DA COSTA Luis Fernando","null","SDNTK"
"SDN","Individual","GONZALEZ QUIRARTE Eduardo","null","SDNTK"
"SDN","Individual","IBRAHIM Haji","null","SDNTK"
"SDN","Individual","KNOWLES Samuel","null","SDNTK"
"SDN","Individual","TUITO Oded","null","SDNTK"
"SDN","Individual","ZAMBADA GARCIA Ismael","null","SDNTK ILLICIT-DRUGS-EO14059"
"SDN","Entity","BABBAR KHALSA INTERNATIONAL","null","SDGT"
"SDN","Entity","INTERNATIONAL SIKH YOUTH FEDERATION","null","SDGT"
"SDN","Entity","NEW PEOPLE'S ARMY / COMMUNIST PARTY OF THE PHILIPPINES","null","FTO SDGT"
"SDN","Individual","SISON Jose Maria","null","SDGT"
"SDN","Individual","BEN SOLTANE Adel","null","SDGT"
